,section_1_mean_tfidf,section_2_mean_tfidf,section_3_mean_tfidf,section_4_mean_tfidf
기존,0.005764681052137784,0.005148704660768047,0.004357249117049577,0.006588118925664525
상담,0.0029109681768269805,0.005208554045883897,0.006577930324014005,0.004363026999646261
개원,0.006566978266919681,0.0025359749807171523,0.003947950081629783,0.0022834260401801113
허용,0.0031637208092195916,0.003883932394292461,0.002837341650391168,0.006504289610764143
고려,0.006501379461836715,0.004282600086815894,0.005127744331106628,0.004860606854002151
부동산,0.0064758857695176,0.006485731677796008,0.004955269484495487,0.0019500140477511929
중국,0.004576039648377456,0.006471560149057436,0.0037029443303452344,0.004995242083460902
차관,0.006430032757772809,0.004512721433244722,0.0018190420459255517,0.0013304195959690291
총장,0.004155126420149397,0.006193025197614884,0.0033399736474791684,0.006419681491983753
붕괴,0.006404238450430562,0.0029195041322264328,0.0057120009771417435,0.0031907050313176267
공개,0.0050001731479059385,0.006086505314547588,0.006367390605484277,0.004747713333224473
예측,0.0033709297648647544,0.004414352587509468,0.005106208396812353,0.006358635484728998
대한의사협회,0.006353297323714998,0.004616569152572837,0.0016138154955535255,0.001136214489872435
공무원,0.006340125762515138,0.0033587374073997035,0.0031457028473098566,0.003174530542643281
백분위,0.001062347766497291,0.0010867397360145366,0.0034723059863532328,0.006329994529574842
연대,0.0025464472158561557,0.0023412137651776456,0.005853920011950913,0.0063259164995737045
후보,0.0033344147223836806,0.00382485128053379,0.0021285989350826495,0.006316314272912074
투표,0.0039678875066311535,0.006301050496010567,0.002035448472875321,0.003721300369867939
중심,0.0062913214052162224,0.0037780063852516136,0.0036987231312095347,0.003932269328397466
고령,0.006284835444392078,0.002514413021604129,0.002297271324372254,0.001888125208121367
기관,0.006279993793877354,0.004509509778439633,0.00549662695465841,0.002553818743284
합격자,0.0020654908274224974,0.002379054067846189,0.004881446963045061,0.006279640325550573
참여,0.0049543418011377465,0.006243786391067338,0.004830549948146444,0.0046685263324758915
피부과,0.006239359834276454,0.0017486491061370593,0.0026430484642574305,0.0022311691368915496
소득,0.0062383983172102095,0.003019827589491669,0.0031149772150456984,0.004097782113355603
안내,0.0062250555609055505,0.00605451837689935,0.0029780665078205752,0.0020301595107956347
모의고사,0.001614306845411353,0.004960508880633387,0.006221733623228396,0.002937638671470642
지도,0.004132617573749324,0.006210663676202444,0.005124863177943824,0.002718449909102228
책임,0.006204252341804178,0.004368368287703458,0.005520852697634237,0.00519256649739899
국립대,0.005801260352217646,0.006201547001143884,0.0029945230826467183,0.002088559054938552
수강,0.0011057212660426318,0.0011699059951115272,0.0015132138749930427,0.006177688201769007
부담,0.006177521334669817,0.004092443729529351,0.0038472652865841656,0.002595800184808618
의료비,0.006172708846746627,0.0020677562262069113,0.0021008637459663643,0.0016373412449260636
복학,0.00017528933650700973,0.0002675149301032164,0.001072721948056114,0.0061384013062876774
능력,0.004043176138832483,0.004138144360325104,0.006124180945616325,0.004044900578593841
방문,0.006123771923355763,0.005750903251930047,0.004055652402558306,0.0017340141102456749
관리,0.005822535995030606,0.005364527145017794,0.006119397948549082,0.0055786196607143755
수입,0.006088890149906004,0.003870638118089479,0.0026357152629149,0.001968508542182577
