,section_1_mean_tfidf,section_2_mean_tfidf,section_3_mean_tfidf,section_4_mean_tfidf
가톨릭대,0.0012304876817716233,0.0011487579348186624,0.0022136570200469883,0.002271953925204972
가톨릭대학교,0.00014225189327596435,3.816226600652348e-05,8.789839810033318e-05,3.1795207047236875e-05
가파도,4.894975037157617e-06,6.78681880180383e-05,0.0,0.0
가평,0.00010085428317462869,1.5007303576032577e-05,1.80223361190923e-05,1.433427295771061e-05
가품,0.0,1.8344962228721607e-05,0.0,0.00014834111478889334
가해,0.00015881191317320182,8.666470297023306e-05,0.00017268808396020635,0.0
가해자,0.0002019664104781824,0.00026207074748850717,0.00036947769482883206,0.00022291826040821223
가형,0.0004095548568322408,6.780803388582982e-05,5.082911212044924e-05,0.0
가호,6.619568061185852e-06,0.00019439667773637925,0.0,0.0
가혹,0.00022860299378405275,0.00021450369246548245,0.0002550430168868353,0.0005841468787198943
각개,0.0,2.6402893663875356e-05,4.0376914171221484e-05,0.0001575562011454968
각계,0.0003972067456835721,0.0004358469886896098,0.00022167681800917583,0.00016598434600331654
각계각층,0.00021200909537341352,2.9891630812730907e-05,0.0,0.0
각고,6.369393136527657e-05,2.9658211068163533e-05,3.8987276499139006e-05,0.0
각광,0.00020923651765699094,0.00023569495098459183,0.00010783481590766013,0.0001925092321112724
각국,0.0005566489724303799,0.00044080820642944434,0.000219224629030972,0.00023091754401563123
각급,5.2209654790266436e-05,0.00010646886508930192,4.8883867585483055e-05,0.0
각도,0.00015090311709773925,0.00010184413549067074,2.4371559725752002e-05,7.388376267799713e-05
각론,2.991876794169153e-05,1.9173249525282985e-05,3.6910724936678765e-05,2.5090344847532e-05
각막,1.0386014189054925e-05,1.6611115267179164e-05,1.0053823686253403e-05,3.474038401741139e-05
각목,3.597069861231436e-05,0.0,4.344657521829141e-06,0.0
각별,1.546058257731683e-05,1.518487776857102e-05,2.1004230066611342e-05,2.5843772568458968e-05
각본,0.00020782335954560446,8.319275432016475e-05,2.456904524355085e-05,2.965963194056469e-05
각색,0.0,4.3739836810681555e-05,1.5224105140699131e-05,2.740591879951024e-05
각서,3.650547325488892e-05,9.344928719484937e-05,0.00014365342370051599,5.921167926750025e-06
각설,0.0001418300862722217,1.859111070301974e-05,7.182962228359711e-05,5.0196418930433616e-05
각설이,0.0,0.000294477415699449,0.0,0.0
각성,0.00016447689450308813,0.00015769401911563827,0.00019156136242768363,8.953918514317141e-05
각시,1.920170129715442e-05,0.0,7.138689222006513e-05,5.4763223726407555e-05
각양각색,2.9337449361806978e-05,2.166600664453355e-05,3.575020913020129e-05,2.738219083760413e-05
각오,0.0008060446860995164,0.0004952496203883461,0.0008299260727335741,0.0012957898534491363
각의,0.0,1.1928406452307709e-05,0.0,0.0
각인,0.0003102734608206488,0.00010426047418427942,0.0002135816029811058,0.00010191890066021611
각자도생,0.00010850982316078194,0.0,0.00018959287036105955,2.550829234924984e-05
각종학교,0.0,2.8179605509832577e-06,2.8289415875414526e-05,2.2645825143376177e-05
각지,0.0003558733254454085,0.00012135587524150454,0.00024267314646956494,0.00016114336260303683
각질,1.2021202133946966e-05,8.543881436364569e-06,2.3886003991956557e-05,0.0
각처,0.0,3.124038939745933e-05,2.4998174440314404e-05,0.0
각축,4.751758345698692e-06,0.0,1.2402092980615517e-05,0.0
각축장,5.440860925817594e-06,7.406975705773474e-05,2.7932418665991295e-06,0.00012051959120903831
각축전,9.824277335577236e-05,4.7988662831450055e-05,2.4004734136074966e-05,0.0
각층,0.00026627363314527116,9.025736556974497e-05,5.6058357164994104e-05,4.0311051713729714e-05
각하,0.00022378889856539938,0.005884471248821716,0.0002631067472436405,0.0016993542949622917
간격,0.00017021582073584892,0.0002551167015126052,0.00019235536887755904,7.858716090461987e-05
간경변,4.4957513579379135e-06,4.139843458676214e-06,1.7131916624605932e-05,5.788549578808358e-06
간경변증,4.7935305399642676e-05,0.0,1.193897883358569e-05,0.0
간경화,0.0,0.0002472920763516866,2.0970036655163386e-06,0.0
간계,0.00015339022829638334,0.0,1.813318034244042e-05,0.0
간과,0.00046543265362185266,0.0003101042159136537,0.0003145704396676852,0.00023531269809087078
간교,0.0,7.5718875315564965e-06,0.0,0.00013227554047154152
간구,2.730417157011942e-05,5.4303000122049674e-05,0.0,0.0
간극,0.00020947451436162943,0.00020011459899258222,0.0001862231725521721,0.00010929940805252567
간다,9.241697280879262e-05,0.00011982348825511377,0.0001370829517387662,0.0
간단,2.7569279329230004e-05,1.4225556647897481e-05,9.3093813010303e-05,0.00011229741085542446
간담,7.797448562543973e-06,9.076872816523454e-05,1.0763962289587427e-05,0.00014391313174112727
간담췌,1.8187160663281443e-05,3.970567453508757e-05,5.0970720978814094e-05,0.0
간담췌외과,1.4870674638702587e-06,7.443355805030856e-05,9.726553343156456e-05,0.0
간담회,0.0012237712217611114,0.001021796813962832,0.001004763946803454,0.0005293009030750846
간디,5.086456448124113e-05,0.0,0.0,0.0
간만,8.612122832422576e-07,9.062009153400596e-06,0.0,0.0
간무사,1.0812237929540173e-05,0.0,3.3276126990759858e-06,0.0
간무협,9.980934530394111e-06,0.0,5.370734367557344e-05,0.0
간발,0.00013999013828404046,3.531496312930438e-05,0.0,6.895622201650533e-05
간밤,0.0,2.6497396624204604e-05,9.98608676858099e-05,6.771958880746069e-06
간병,0.0008407067088903929,0.0002870393437122164,0.00046280214011744684,0.0005814493336483836
간병인,0.00017260023609616765,0.00035769378350817616,0.0002817393007672659,0.0005035055429981709
간부,0.0009429055258496636,0.0007050909600884323,0.0004882845900506417,0.00047002423651781644
간부급,0.0,0.0,6.689157731214428e-05,0.0
간부전,0.0,6.169010808773239e-07,0.0,7.437532230338833e-05
간사,4.40424646384804e-05,0.0004484888913929341,0.0004741803674972897,0.00022674822847941053
간사이,2.289511639421568e-05,0.0,0.0,0.0
간석,3.480585901558049e-05,7.467049513510225e-05,5.880509052460537e-06,0.0
간선,8.604868408733532e-05,2.838805717805039e-05,1.982982436684316e-05,3.671545949985524e-05
간섭,0.00011816530341417775,0.00018762708481439338,0.0003637265709295832,0.0003665202284443676
간세포,3.54257060415636e-05,0.0,7.966867308289135e-06,4.8137960216268385e-06
간세포암,9.816849568604823e-06,1.1021770320222964e-05,1.2803974095096896e-05,1.5673003626220076e-05
간소,0.00013517798721996818,0.00013199245646112554,7.649780018162038e-05,7.341935015366768e-05
간송미술관,0.0,3.183273838179734e-06,1.1990958462552786e-05,0.0
간수,1.9023400915889043e-05,0.0,9.521543856323814e-05,0.0
간식,0.00017937368759043032,0.0005245891401240972,0.00032289866170104656,9.042634872650959e-05
간신,0.00010643677564030591,0.0001464549248692328,0.0007688641476761217,0.0003241156849435892
간암,0.00042530358421264677,0.0005059251025766188,0.00016948179776652656,0.0001176164975384008
간언,0.0,0.0,4.0465717334161316e-05,0.0
간염,0.0001382450880515013,7.923046338657163e-06,0.00039949665701070533,9.454209283125468e-05
간음,3.3492219743452103e-06,2.129887387038067e-05,1.4584270638451421e-05,0.0
간이,0.00015218892678539546,0.0001495927717355308,0.00010138404090228959,0.0
간장,6.404210433000889e-05,7.209025462407173e-05,0.00013921743817626832,1.6213742871189668e-05
간장약,1.4749552835478023e-05,7.038017907197968e-06,3.646580719859085e-05,0.0
간접,0.0004077628075365884,0.00038919941060940196,0.0005731462211973967,0.000213640082800162
간접비,0.0,3.834861473195297e-05,0.0,1.2446641931904286e-05
간접세,9.236694211730778e-05,1.4749064484625388e-06,2.3884958560116296e-05,0.0
간접흡연,1.6602311255627225e-06,0.0,4.0638398449803535e-06,0.0
간조,0.0,4.708201969863211e-05,0.0001755439243164175,0.0
간조사,0.0,0.0,4.2930245314655644e-05,0.0
간주,0.0005474274855114223,0.00018131762765508693,0.00038507481082813256,0.0008099583737796632
간준모,0.0,0.0,0.00014147825222833205,0.0006216278727186189
간증,0.0,0.0,0.0,3.434623609332848e-05
간지,2.797576803811055e-05,2.0988495640576124e-05,5.8417082273152016e-05,0.0
간직,7.432630158616939e-05,6.733824829762406e-05,0.00018445679764488504,0.00028195356678649826
간질,8.66213719575377e-05,3.8514966642771e-06,2.7972359890352744e-05,1.0549938560630135e-05
간철수,0.0,6.176278830750525e-05,0.0,0.00016462293897074343
간첩,0.0005331209988841695,0.00018749600223612803,0.0006040058284949616,0.001275856736261269
간첩단,6.620367045776318e-06,3.1219087897855085e-05,5.1539269397543475e-06,0.0
간첩죄,6.866985707319386e-06,8.56570817331526e-06,5.62160386290925e-05,0.0
간청,2.28484960773274e-05,2.0208559561381714e-05,1.5937708212690885e-05,0.0
간택,0.0,3.0223453683641346e-05,0.0,0.0
간통죄,0.0,5.276204814825269e-05,8.57220848222573e-06,0.0
간파,0.0,3.259543597511858e-05,5.192316007199578e-05,0.0
간판,0.0004921263199479475,0.0005392399181408325,0.0006115692195016113,0.0003114844029502556
간학회,1.5678183595367846e-05,2.718163169560775e-06,3.4156235188200883e-06,0.0
간행,3.973193559768093e-05,0.0,0.0,0.0
간행물,2.848846065100446e-05,2.6939351389991913e-05,0.0,0.0
간헐,5.421728390987528e-06,3.4063061293419344e-05,4.9806312318624254e-05,3.539160722504027e-06
간협,0.00018699496617390974,0.00010737419218075633,0.0003927917053402466,3.84945382167715e-05
간호,0.004123258266015611,0.002980420177541659,0.006138215735802301,0.004337098910692042
간호대,0.00010540643222665934,0.00010263832754813823,4.051821761416872e-05,6.227593132189976e-05
간호대학,0.0,0.00018362090625407534,0.0,0.0
간호법,6.561591814015759e-05,4.658605029792815e-05,0.0001876384744182133,0.0
간호부,2.882685289568657e-05,0.0,1.635588636609818e-05,0.0
간호사,0.011537251331981687,0.005913905161316435,0.008696338150637873,0.006628125619527137
간호조무사,0.0004875209210469887,0.00019260661503036957,0.0012673826792744924,0.0003496906513326527
간호학,2.7431112009114825e-05,0.00012510880983858911,0.00022293696279211559,4.0141628631251655e-05
간호학과,0.00046275017693251275,0.002946627270558684,0.0029673677914736933,0.0022286407187733044
갈구,1.4602644877189123e-05,3.019765482414796e-05,1.285414881640253e-05,6.299255414500413e-05
갈대,1.5605439602861967e-06,0.0,0.00013985484439864082,0.0
갈등,0.005529577440098686,0.006984115971936313,0.006130538751574831,0.006180182311308999
갈라,7.450494829905902e-05,0.0,0.0,0.0001388497321588488
갈라치,3.799171696939256e-05,0.0,0.0,2.515659900247278e-05
갈라파고스,4.949547324098867e-05,0.000107429817849845,2.788248763283673e-05,0.0
갈래,0.00010875296565844134,0.00014270678665998673,0.0001843137449044201,1.237182817276055e-05
갈륨,8.571819831177648e-06,6.140239323582566e-05,0.0,0.0
갈리치기,0.0,0.0,2.833974023716871e-05,2.5985814941102532e-05
갈릴레오,0.0,4.056724624771881e-05,6.290558839501791e-05,0.0
갈릴레이,0.0,3.8268628775647434e-05,7.451378227865812e-05,6.143034938868099e-05
갈림길,9.293375396748424e-05,0.00017929011879999458,9.575167711518796e-05,8.581346101558203e-05
갈마,0.0,0.0,0.0,0.00012547811444749867
갈망,0.00011139439357791822,0.0002187427980313386,6.902666442154845e-05,9.483565930865918e-05
갈매기,5.8120853779111584e-05,0.0,0.00016300879813452266,4.525073308341851e-05
갈무리,0.00019279608339908065,0.0001640840167686052,0.00014558649606168713,5.135158953504844e-05
갈비,8.363636340572444e-05,5.058280945399679e-05,3.80117186341748e-05,0.0
갈비뼈,9.439427373662232e-05,2.0368119638816996e-05,3.603651107570934e-05,3.3747696720285454e-06
갈비찜,1.1901079467647164e-05,2.1828007684158155e-05,0.0,0.0
갈비탕,2.8538992046640274e-05,0.0,0.0,0.0
갈빗집,9.014026851051881e-06,0.0,7.333835992149907e-06,0.0
갈색,1.7684829753167171e-06,0.0,0.0001588887961202937,0.0
갈월동,0.0,2.543000010739358e-05,0.0,0.0
갈음,5.669372659573783e-05,9.144747516356642e-05,5.4687303184788344e-05,0.0
갈이,5.045968299604753e-05,0.00016493666949291333,8.46433073377651e-06,3.12835930677186e-05
갈증,4.470664536082404e-05,5.551366340580362e-05,5.625652040572847e-05,6.812633626232482e-05
갈지자,0.0,0.0,4.605620770561949e-06,0.00013801797766561626
갈취,3.918108200509978e-05,6.112113532195929e-05,7.81932382894699e-05,0.0
갈치,0.0,5.146354207453955e-05,1.7695011683156178e-05,0.0
갈팡,3.561884578614493e-06,0.0,0.0,1.9725302601076858e-05
갈피,0.00013149973824273326,0.00011865942546800023,0.00029586209381124223,0.00023490793350895912
갈현동,2.3201805864741437e-05,0.0,1.3153767829424858e-05,0.0
감가상각비,5.251407202023383e-06,4.092839492365558e-06,1.5705011360292203e-05,0.0
감각,0.00027711722024315294,0.0006571489717314661,0.0008677273358579015,0.00042197431413174707
감감무소식,6.337511887675966e-06,0.0,4.910403456130793e-05,0.0
감개무량,3.056255167601129e-05,0.0,1.0403105371440565e-05,0.0
감격,8.448054600617767e-05,8.904587748376932e-05,4.900012370511409e-05,0.0
감경,2.97363528094933e-05,2.667408829745272e-05,1.4758458694639309e-05,0.0
감귤,1.8997491816240966e-05,6.9436742972566564e-06,6.0736264563392375e-05,0.00014437904955129978
감금,8.510932624262821e-05,4.727530807308462e-05,0.00014507662775037843,6.909983157053716e-05
감기,0.0026032615241153934,0.001281893418979534,0.0014881495845674327,0.0010647517555149757
감기약,0.0003461063121428098,3.397863538581153e-05,0.00020507965507312353,2.4799074936960474e-05
감나무,8.612122832422576e-07,0.0,3.944900564726763e-05,0.0
감내,0.0010770699881437,0.0003006185066576593,0.0003099783254880781,0.00014901128394300135
감당,0.0021889074440969245,0.0014797040026967993,0.0014397604567726971,0.0013532445645215792
감도,0.0002711160148888186,3.8884256670959554e-05,6.261282982962534e-06,4.781581752712972e-05
감독,0.000851841553328133,0.0006444131322567282,0.0008241717708240315,0.0004710299129961218
감독관,0.0,0.00014952965549558812,0.0006218884330169794,3.9681662056765945e-05
감독상,3.382368861575353e-05,4.288443741411649e-06,0.0,0.0
감독원,9.859920122352623e-05,0.0001686958837420583,0.00010832092985923485,7.306528273789132e-05
감독원장,4.0512349401869506e-05,8.460613935025891e-06,4.9289232794310476e-05,0.0
감동,0.0006996899713868988,0.0006055003428376585,0.0007027196042713168,0.0010893947088723571
감동란,4.2059215460255254e-05,0.0,0.00017464158912838094,0.0
감량,0.00010798964540739058,0.00010044433866773707,0.00015141970106649497,3.357789575371193e-05
감리,5.6749350834127166e-05,0.0,0.0,0.0
감리교,0.0,0.0,6.681185229058867e-05,7.112588196791561e-06
감마,1.0051481910393353e-05,4.0520753868391816e-05,2.5199894940476066e-05,0.00019480331502871146
감마선,1.9100680132635277e-05,0.0,3.330496845429304e-05,0.0
감면,0.0004976726647963705,0.00017115549207077495,0.0002014677773359296,4.695004815489473e-05
감명,0.00022947735411835425,0.0001611485624488738,0.00015042388920848064,3.3803494692037586e-05
감미료,3.4708163061653577e-06,0.0,2.5339835664324756e-05,0.0
감방,0.00012641490232166727,0.00023143105563043102,0.00017047737356500338,0.0004210702854612511
감별,0.0001265018726897889,3.7741085552437574e-05,9.562650971355688e-05,0.0
감별사,0.00011183145356683797,0.0,6.441788042751074e-05,0.0
감봉,1.6674614296018125e-06,0.0,0.0,5.291502547615274e-05
감빵,4.083120275022903e-05,2.2596369122399166e-05,5.599043783696724e-05,0.00026436748330862207
감사,0.017711332130928622,0.02027736990080977,0.021969215939710823,0.02985255990154832
감사관,2.2015864961542883e-05,3.737412938728714e-06,3.5280742774420625e-05,0.0
감사관실,0.0,0.0,3.442818409467492e-05,0.0
감사실,0.0,3.709350002157884e-06,4.5639719378639245e-06,0.0
감사원,0.00019543421414214298,0.00012676131402597019,0.00024176453379965286,0.001057606476138555
감사원장,1.1341674727530038e-05,5.991094156172986e-05,0.00010802298884911472,0.00018210363010224705
감사위,2.5026359427424493e-05,9.837971551956278e-06,0.0,0.0
감사장,1.0205250692920972e-06,2.541358544566396e-06,4.37664935786344e-05,0.0
감사패,8.273403627240667e-06,0.0,1.9050618562798553e-05,3.132187684154837e-05
감산,0.00014128326665055913,2.932022924875041e-05,4.056170314182014e-05,0.0
감상,0.0001909379609111116,0.00022535373279888748,0.00012595099445084535,6.971768794571644e-05
감상문,0.0,0.0,2.975831425195021e-05,0.0
감성,0.00033383801720066904,0.000431619600381727,0.0002571294012542973,9.309231559404911e-05
감성코퍼레이션,0.0,0.0,3.640929388262385e-05,0.0
감성팔이,0.0,6.784919658487488e-05,0.0,7.217749097387763e-05
감세,0.00043828154427115283,0.00035764016879741696,0.0004719984020311543,0.00017163863703365957
감소,0.005750923282965686,0.004052606395240392,0.004042287004866037,0.007103750155868126
감소세,0.00016463070864217294,5.182763530392368e-05,0.00011089367268330086,0.0001541382269975525
감소증,1.588878097974497e-05,4.6587716407102864e-05,2.0731029715165585e-05,2.7208273571423782e-05
감속,1.3288911315017046e-05,1.2877649328307681e-05,6.907540877565475e-06,0.0
감속기,0.00012062397825099108,0.0,0.0,0.0
감솨,7.339591585844128e-05,3.6807799421298366e-05,0.0,7.398007421890909e-05
감수,0.0008372251918825728,0.0005078129056780523,0.0006035884706230018,0.0008787172089468922
감시,0.0006270217480502678,0.0006872392109647935,0.0003868798981527813,0.0002656147465184148
감시견,0.0,0.00015054033952330344,0.0,0.0
감시단,2.0846901478796207e-05,0.0,0.0,0.0
감시소,1.2139794130911014e-05,0.0,0.0,0.0
감시원,8.612122832422576e-07,0.0,1.6255359379921414e-05,0.0
감식,5.633912887850695e-05,0.0,7.910042792291656e-06,1.5550959789665278e-05
감안,0.00217520434650495,0.0011606745271843172,0.0013492586974956971,0.0022354014690742817
감액,5.8132509539246474e-05,4.247975418692175e-05,0.00021768491531448054,0.00011044704549248376
감언이설,2.217422491547035e-05,8.205403877504823e-05,1.3638125977884537e-05,8.165088430652614e-05
감염,0.0005853373152808311,0.0004044411553230689,0.0008400606444268045,0.0003552958684120967
감염내과,0.00011729655374801939,5.737011671846666e-05,1.9234881970877183e-05,7.556614585010389e-05
감염병,0.0007266136529789943,0.0004409904109796084,0.0005730671344689996,0.0006116164149187847
감염자,0.0,2.508964022641413e-05,7.954364643515835e-05,1.4362352707776824e-05
감염증,9.89941947026446e-05,1.4938410289441144e-05,0.00018454494221474207,5.7438620991192145e-05
감옥,0.0006531482825013759,0.0007488872239262316,0.0007522344707132596,0.0006601530895763018
감옥살이,3.0981136985224366e-05,1.330259299654697e-05,0.0,0.0
감원,0.000942528174595911,0.0006449892369410613,0.001865994234450714,0.0034666030467897816
감자,0.0004667564319981019,0.0005515244382401002,0.0003198191995470785,0.00023323623011749846
